TEmpoAberturaMilisegundos:30000
TempoAbertura TempoGastoNaFila TempoOcioso 
281280000 560656299 842094354
281310000 560784354 842294356
281340000 560954356 842499414
281370000 561129414 842707498
281400000 561307498 842866531
281430000 561436531 843020609
281460000 561560609 843226635
281490000 561736635 843382644
281520000 561862644 843540704
281550000 561990704 843695782
281580000 562115782 843895798
281610000 562285798 844098878
281640000 562458878 844255915
281670000 562585915 844414007
281700000 562714007 844572076
281730000 562842076 844777153
281760000 563017153 844977156
281790000 563187156 845186160
281820000 563366160 845345169
281850000 563495169 845545187
281880000 563665187 845700280
281910000 563790280 845858364
281940000 563918364 846063456
281970000 564093456 846269497
282000000 564269497 846474569
282030000 564444569 846630592
282060000 564570592 846788671
282090000 564698671 846946745
282120000 564826745 847100837
282150000 564950837 847254846
282180000 565074846 847454876
282210000 565244876 847657970
282240000 565417970 847866992
282270000 565596992 848067026
282300000 565767026 848267072
282330000 565937072 848471082
282360000 566111082 848628149
282390000 566238149 848787149
282420000 566367149 848987194
282450000 566537194 849187255
282480000 566707255 849393312
282510000 566883312 849598399
282540000 567058399 849756488
282570000 567186488 849911495
282600000 567311495 850065519
282630000 567435519 850221527
282660000 567561527 850380589
282690000 567690589 850539596
282720000 567819596 850748635
282750000 567998635 850907645
282780000 568127645 851113648
282810000 568303648 851269701
282840000 568429701 851423741
282870000 568553741 851579765
282900000 568679765 851779827
282930000 568849827 851983853
282960000 569023853 852183902
282990000 569193902 852338924
283020000 569318924 852497963
283050000 569447963 852697981
283080000 569617981 852904003
283110000 569794003 853104079
283140000 569964079 853263171
283170000 570093171 853472225
283200000 570272225 853672289
283230000 570442289 853828356
283260000 570568356 853987380
283290000 570697380 854143418
283320000 570823418 854302446
283350000 570952446 854457481
283380000 571077481 854611534
283410000 571201534 854811609
283440000 571371609 855015648
283470000 571545648 855172742
283500000 571672742 855331794
283530000 571801794 855531866
283560000 571971866 855690912
283590000 572100912 855899983
283620000 572279983 856059019
283650000 572409019 856217030
283680000 572537030 856376098
283710000 572666098 856582151
283740000 572842151 856782241
283770000 573012241 856988291
283800000 573188291 857195291
283830000 573365291 857351372
283860000 573491372 857551450
283890000 573661450 857705517
283920000 573785517 857861569
283950000 573911569 858065622
283980000 574085622 858265628
284010000 574255628 858419715
284040000 574379715 858628802
284070000 574558802 858784898
284100000 574684898 858943950
284130000 574813950 859103001
284160000 574943001 859258064
284190000 575068064 859465079
284220000 575245079 859671146
284250000 575421146 859871238
284280000 575591238 860027304
284310000 575717304 860227324
284340000 575887324 860386406
284370000 576016406 860545466
284400000 576145466 860746466
284430000 576316466 860946510
284460000 576486510 861104550
284490000 576614550 861314552
284520000 576794552 861515589
284550000 576965589 861721668
284580000 577141668 861928698
284610000 577318698 862083699
284640000 577443699 862239779
284670000 577569779 862443859
284700000 577743859 862602933
284730000 577872933 862803006
284760000 578043006 863004036
284790000 578214036 863210116
284820000 578390116 863367125
284850000 578517125 863567192
284880000 578687192 863777211
284910000 578867211 863983307
284940000 579043307 864184336
284970000 579214336 864385356
285000000 579385356 864544435
285030000 579514435 864700448
285060000 579640448 864900458
285090000 579810458 865059547
285120000 579939547 865265641
285150000 580115641 865466686
285180000 580286686 865623709
285210000 580413709 865778724
285240000 580538724 865934818
285270000 580664818 866135869
285300000 580835869 866345905
285330000 581015905 866552917
285360000 581192917 866759926
285390000 581369926 866966985
285420000 581546985 867124022
285450000 581674022 867283113
285480000 581803113 867441181
285510000 581931181 867641184
285540000 582101184 867842185
285570000 582272185 868043244
285600000 582443244 868202336
285630000 582572336 868358362
285660000 582698362 868515369
285690000 582825369 868725423
285720000 583005423 868926503
285750000 583176503 869126522
285780000 583346522 869333597
285810000 583523597 869540624
285840000 583700624 869697676
285870000 583827676 869898745
285900000 583998745 870098751
285930000 584168751 870298758
285960000 584338758 870454799
285990000 584464799 870609841
286020000 584589841 870766863
286050000 584716863 870924946
286080000 584844946 871124984
286110000 585014984 871325997
286140000 585185997 871533090
286170000 585363090 871734180
286200000 585534180 871944250
286230000 585714250 872151292
286260000 585891292 872351314
286290000 586061314 872507370
286320000 586187370 872708465
286350000 586358465 872909524
286380000 586529524 873116563
286410000 586706563 873317646
286440000 586877646 873472702
286470000 587002702 873629738
286500000 587129738 873834772
286530000 587304772 873992869
286560000 587432869 874202956
286590000 587612956 874410965
286620000 587790965 874568045
286650000 587918045 874769143
286680000 588089143 874969177
286710000 588259177 875126228
286740000 588386228 875328238
286770000 588558238 875487250
286800000 588687250 875687297
286830000 588857297 875894351
286860000 589034351 876096356
286890000 589206356 876303412
286920000 589383412 876503448
286950000 589553448 876659518
286980000 589679518 876814588
287010000 589804588 877016603
287040000 589976603 877216655
287070000 590146655 877416704
287100000 590316704 877572789
287130000 590442789 877777852
287160000 590617852 877977933
287190000 590787933 878179020
287220000 590959020 878387044
287250000 591137044 878387059
287280000 591107059 878594129
287310000 591284129 878751194
287340000 591411194 878953218
287370000 591583218 879154259
287400000 591754259 879356301
287430000 591926301 879563387
287460000 592103387 879765427
287490000 592275427 879976476
287520000 592456476 880131574
287550000 592581574 880288654
287580000 592708654 880493732
287610000 592883732 880693808
287640000 593053808 880851836
287670000 593181836 881051902
287700000 593351902 881252957
287730000 593522957 881411996
287760000 593651996 881619078
287790000 593829078 881821106
287820000 594001106 882021168
287850000 594171168 882232235
287880000 594352235 882390279
287910000 594480279 882549334
287940000 594609334 882706429
287970000 594736429 882911522
288000000 594911522 883112592
288030000 595082592 883320592
288060000 595260592 883522633
288090000 595432633 883722708
288120000 595602708 883922787
288150000 595772787 884079798
288180000 595899798 884235809
288210000 596025809 884437862
288240000 596197862 884638869
288270000 596368869 884849955
288300000 596549955 885051042
288330000 596721042 885257051
288360000 596897051 885458076
288390000 597068076 885660147
288420000 597240147 885868162
288450000 597418162 886068256
288480000 597588256 886269277
288510000 597759277 886471303
288540000 597931303 886629360
288570000 598059360 886831414
288600000 598231414 887031502
288630000 598401502 887187526
288660000 598527526 887344566
288690000 598654566 887546570
288720000 598826570 887747608
288750000 598997608 887959610
288780000 599179610 888161651
288810000 599351651 888369674
288840000 599529674 888571742
288870000 599701742 888727780
288900000 599827780 888885823
288930000 599955823 889087903
288960000 600127903 889246984
288990000 600256984 889448023
289020000 600428023 889650108
289050000 600600108 889859114
289080000 600779114 890067142
289110000 600957142 890224202
289140000 601084202 890426292
289170000 601256292 890634336
289200000 601434336 890846354
289230000 601616354 891048374
289260000 601788374 891206458
289290000 601916458 891412495
289320000 602092495 891615495
289350000 602265495 891824516
289380000 602444516 892026598
289410000 602616598 892227613
289440000 602787613 892429707
289470000 602959707 892630759
289500000 603130759 892831812
289530000 603301812 893039849
289560000 603479849 893240888
289590000 603650888 893442987
289620000 603822987 893655021
289650000 604005021 893856052
289680000 604176052 894056061
289710000 604346061 894265097
289740000 604525097 894468105
289770000 604698105 894670139
289800000 604870139 894871205
289830000 605041205 895072272
289860000 605212272 895280323
289890000 605390323 895483327
289920000 605563327 895691384
289950000 605741384 895849481
289980000 605869481 896006554
290010000 605996554 896218605
290040000 606178605 896421621
290070000 606351621 896630673
290100000 606530673 896833696
290130000 606703696 897034741
290160000 606874741 897190819
290190000 607000819 897347905
290220000 607127905 897505987
290250000 607255987 897707067
290280000 607427067 897915131
290310000 607605131 898118148
290340000 607778148 898326217
290370000 607956217 898532279
290400000 608132279 898734325
290430000 608304325 898942410
290460000 608482410 899154477
290490000 608664477 899355538
290520000 608835538 899555575
290550000 609005575 899714598
290580000 609134598 899923665
290610000 609313665 900126695
290640000 609486695 900327786
290670000 609657786 900485786
290700000 609785786 900641878
290730000 609911878 900799974
290760000 610039974 901003011
290790000 610213011 901209087
290820000 610389087 901411147
290850000 610561147 901612239
290880000 610732239 901814251
290910000 610904251 902026334
290940000 611086334 902227410
290970000 611257410 902430464
291000000 611430464 902633510
291030000 611603510 902842592
291060000 611782592 903044597
291090000 611954597 903203607
291120000 612083607 903406658
291150000 612256658 903612748
291180000 612432748 903812799
291210000 612602799 904014805
291240000 612774805 904222897
291270000 612952897 904430995
291300000 613130995 904643995
291330000 613313995 904847018
291360000 613487018 905056031
291390000 613666031 905259109
